Feed Stable ID,Catalog ID,Feature
mdb-2024,us-washington-ben-franklin-transit-gtfs-2024,Headsigns
mdb-2024,us-washington-ben-franklin-transit-gtfs-2024,Wheelchair Accessibility
mdb-2024,us-washington-ben-franklin-transit-gtfs-2024,Location Types
mdb-262,us-washington-skamania-county-transit-gtfs-262,Shapes
mdb-262,us-washington-skamania-county-transit-gtfs-262,Feed Information
mdb-262,us-washington-skamania-county-transit-gtfs-262,Zone-Based Fares
mdb-262,us-washington-skamania-county-transit-gtfs-262,Route Colors
mdb-262,us-washington-skamania-county-transit-gtfs-262,Headsigns
mdb-262,us-washington-skamania-county-transit-gtfs-262,Wheelchair Accessibility
mdb-262,us-washington-skamania-county-transit-gtfs-262,Location Types
mdb-262,us-washington-skamania-county-transit-gtfs-262,Continuous Stops
mdb-751,ca-quebec-reseau-de-transport-de-longueuil-gtfs-751,Fares V1
mdb-751,ca-quebec-reseau-de-transport-de-longueuil-gtfs-751,Shapes
mdb-751,ca-quebec-reseau-de-transport-de-longueuil-gtfs-751,Route Colors
mdb-751,ca-quebec-reseau-de-transport-de-longueuil-gtfs-751,Headsigns
mdb-751,ca-quebec-reseau-de-transport-de-longueuil-gtfs-751,Wheelchair Accessibility
mdb-751,ca-quebec-reseau-de-transport-de-longueuil-gtfs-751,Location Types
mdb-875,us-new-york-yates-transit-service-gtfs-875,Shapes
mdb-875,us-new-york-yates-transit-service-gtfs-875,Route Colors
mdb-875,us-new-york-yates-transit-service-gtfs-875,Headsigns
mdb-875,us-new-york-yates-transit-service-gtfs-875,Continuous Stops
mdb-783,de-baden-wurttemberg-stadtwerke-heilbronn-swhn-gtfs-783,Transfers
mdb-783,de-baden-wurttemberg-stadtwerke-heilbronn-swhn-gtfs-783,Shapes
mdb-783,de-baden-wurttemberg-stadtwerke-heilbronn-swhn-gtfs-783,Feed Information
mdb-783,de-baden-wurttemberg-stadtwerke-heilbronn-swhn-gtfs-783,Headsigns
mdb-783,de-baden-wurttemberg-stadtwerke-heilbronn-swhn-gtfs-783,Wheelchair Accessibility
mdb-783,de-baden-wurttemberg-stadtwerke-heilbronn-swhn-gtfs-783,Location Types
mdb-900,de-baden-wurttemberg-tbo-offenburg-gtfs-900,Transfers
mdb-900,de-baden-wurttemberg-tbo-offenburg-gtfs-900,Shapes
mdb-900,de-baden-wurttemberg-tbo-offenburg-gtfs-900,Feed Information
mdb-900,de-baden-wurttemberg-tbo-offenburg-gtfs-900,Headsigns
mdb-900,de-baden-wurttemberg-tbo-offenburg-gtfs-900,Wheelchair Accessibility
mdb-900,de-baden-wurttemberg-tbo-offenburg-gtfs-900,Location Types
mdb-891,it-veneto-alilaguna-gtfs-891,Fares V1
mdb-891,it-veneto-alilaguna-gtfs-891,Shapes
mdb-891,it-veneto-alilaguna-gtfs-891,Feed Information
mdb-891,it-veneto-alilaguna-gtfs-891,Route Colors
mdb-891,it-veneto-alilaguna-gtfs-891,Headsigns
mdb-891,it-veneto-alilaguna-gtfs-891,Wheelchair Accessibility
mdb-891,it-veneto-alilaguna-gtfs-891,Bikes Allowance
mdb-891,it-veneto-alilaguna-gtfs-891,Location Types
mdb-774,de-unknown-schweizer-reisen-gtfs-774,Transfers
mdb-774,de-unknown-schweizer-reisen-gtfs-774,Shapes
mdb-774,de-unknown-schweizer-reisen-gtfs-774,Feed Information
mdb-774,de-unknown-schweizer-reisen-gtfs-774,Headsigns
mdb-774,de-unknown-schweizer-reisen-gtfs-774,Wheelchair Accessibility
mdb-774,de-unknown-schweizer-reisen-gtfs-774,Location Types
mdb-508,us-new-jersey-new-jersey-transit-nj-transit-gtfs-508,Shapes
mdb-508,us-new-jersey-new-jersey-transit-nj-transit-gtfs-508,Route Colors
mdb-508,us-new-jersey-new-jersey-transit-nj-transit-gtfs-508,Headsigns
mdb-626,us-florida-florida-department-of-transportation-sunrail-gtfs-626,Fares V1
mdb-626,us-florida-florida-department-of-transportation-sunrail-gtfs-626,Shapes
mdb-626,us-florida-florida-department-of-transportation-sunrail-gtfs-626,Headsigns
mdb-626,us-florida-florida-department-of-transportation-sunrail-gtfs-626,Wheelchair Accessibility
mdb-626,us-florida-florida-department-of-transportation-sunrail-gtfs-626,Bikes Allowance
mdb-771,de-baden-wurttemberg-naldo-verkehrsverbund-gtfs-771,Transfers
mdb-771,de-baden-wurttemberg-naldo-verkehrsverbund-gtfs-771,Shapes
mdb-771,de-baden-wurttemberg-naldo-verkehrsverbund-gtfs-771,Feed Information
mdb-771,de-baden-wurttemberg-naldo-verkehrsverbund-gtfs-771,Headsigns
mdb-771,de-baden-wurttemberg-naldo-verkehrsverbund-gtfs-771,Wheelchair Accessibility
mdb-771,de-baden-wurttemberg-naldo-verkehrsverbund-gtfs-771,Location Types
mdb-197,us-iowa-university-of-iowa-cambus-cambus-gtfs-197,Shapes
mdb-197,us-iowa-university-of-iowa-cambus-cambus-gtfs-197,Feed Information
mdb-197,us-iowa-university-of-iowa-cambus-cambus-gtfs-197,Route Colors
mdb-197,us-iowa-university-of-iowa-cambus-cambus-gtfs-197,Headsigns
mdb-197,us-iowa-university-of-iowa-cambus-cambus-gtfs-197,Wheelchair Accessibility
mdb-197,us-iowa-university-of-iowa-cambus-cambus-gtfs-197,Location Types
mdb-197,us-iowa-university-of-iowa-cambus-cambus-gtfs-197,Continuous Stops
mdb-1075,de-baden-wurttemberg-fluo-grand-est-67-gtfs-1075,Transfers
mdb-1075,de-baden-wurttemberg-fluo-grand-est-67-gtfs-1075,Shapes
mdb-1075,de-baden-wurttemberg-fluo-grand-est-67-gtfs-1075,Feed Information
mdb-1075,de-baden-wurttemberg-fluo-grand-est-67-gtfs-1075,Headsigns
mdb-1075,de-baden-wurttemberg-fluo-grand-est-67-gtfs-1075,Wheelchair Accessibility
mdb-1075,de-baden-wurttemberg-fluo-grand-est-67-gtfs-1075,Location Types
mdb-548,us-new-york-suffolk-county-transit-gtfs-548,Transfers
mdb-548,us-new-york-suffolk-county-transit-gtfs-548,Shapes
mdb-548,us-new-york-suffolk-county-transit-gtfs-548,Route Colors
mdb-548,us-new-york-suffolk-county-transit-gtfs-548,Headsigns
mdb-548,us-new-york-suffolk-county-transit-gtfs-548,Location Types
mdb-1131,fi-pohjanmaa-invataksi-niemi-oy-gtfs-1131,Transfers
mdb-1131,fi-pohjanmaa-invataksi-niemi-oy-gtfs-1131,Shapes
mdb-1131,fi-pohjanmaa-invataksi-niemi-oy-gtfs-1131,Feed Information
mdb-1131,fi-pohjanmaa-invataksi-niemi-oy-gtfs-1131,Translations
mdb-1131,fi-pohjanmaa-invataksi-niemi-oy-gtfs-1131,Route Colors
mdb-1131,fi-pohjanmaa-invataksi-niemi-oy-gtfs-1131,Headsigns
mdb-1131,fi-pohjanmaa-invataksi-niemi-oy-gtfs-1131,Wheelchair Accessibility
mdb-1131,fi-pohjanmaa-invataksi-niemi-oy-gtfs-1131,Bikes Allowance
mdb-672,au-queensland-duffys-buses-and-stewarts-sons-coaches-gtfs-672,Shapes
mdb-672,au-queensland-duffys-buses-and-stewarts-sons-coaches-gtfs-672,Feed Information
mdb-672,au-queensland-duffys-buses-and-stewarts-sons-coaches-gtfs-672,Route Colors
mdb-672,au-queensland-duffys-buses-and-stewarts-sons-coaches-gtfs-672,Headsigns
mdb-672,au-queensland-duffys-buses-and-stewarts-sons-coaches-gtfs-672,Location Types
mdb-676,au-queensland-whitsunday-transit-gtfs-676,Shapes
mdb-676,au-queensland-whitsunday-transit-gtfs-676,Feed Information
mdb-676,au-queensland-whitsunday-transit-gtfs-676,Route Colors
mdb-676,au-queensland-whitsunday-transit-gtfs-676,Headsigns
mdb-676,au-queensland-whitsunday-transit-gtfs-676,Location Types
mdb-721,ca-ontario-grand-river-transit-gtfs-721,Fares V1
mdb-721,ca-ontario-grand-river-transit-gtfs-721,Shapes
mdb-721,ca-ontario-grand-river-transit-gtfs-721,Headsigns
mdb-721,ca-ontario-grand-river-transit-gtfs-721,Wheelchair Accessibility
mdb-721,ca-ontario-grand-river-transit-gtfs-721,Bikes Allowance
mdb-721,ca-ontario-grand-river-transit-gtfs-721,Location Types
mdb-865,fi-uusimaa-helsingin-seudun-liikenne-hsl-gtfs-865,Transfers
mdb-865,fi-uusimaa-helsingin-seudun-liikenne-hsl-gtfs-865,Fares V1
mdb-865,fi-uusimaa-helsingin-seudun-liikenne-hsl-gtfs-865,Shapes
mdb-865,fi-uusimaa-helsingin-seudun-liikenne-hsl-gtfs-865,Feed Information
mdb-865,fi-uusimaa-helsingin-seudun-liikenne-hsl-gtfs-865,Translations
mdb-865,fi-uusimaa-helsingin-seudun-liikenne-hsl-gtfs-865,Headsigns
mdb-865,fi-uusimaa-helsingin-seudun-liikenne-hsl-gtfs-865,Wheelchair Accessibility
mdb-865,fi-uusimaa-helsingin-seudun-liikenne-hsl-gtfs-865,Bikes Allowance
mdb-865,fi-uusimaa-helsingin-seudun-liikenne-hsl-gtfs-865,Location Types
mdb-244,us-alaska-ketchikan-gateway-borough-gtfs-244,Transfers
mdb-244,us-alaska-ketchikan-gateway-borough-gtfs-244,Fares V1
mdb-244,us-alaska-ketchikan-gateway-borough-gtfs-244,Shapes
mdb-244,us-alaska-ketchikan-gateway-borough-gtfs-244,Feed Information
mdb-244,us-alaska-ketchikan-gateway-borough-gtfs-244,Route Colors
mdb-244,us-alaska-ketchikan-gateway-borough-gtfs-244,Wheelchair Accessibility
mdb-244,us-alaska-ketchikan-gateway-borough-gtfs-244,Text-To-Speech
mdb-244,us-alaska-ketchikan-gateway-borough-gtfs-244,Bikes Allowance
mdb-244,us-alaska-ketchikan-gateway-borough-gtfs-244,Location Types
mdb-244,us-alaska-ketchikan-gateway-borough-gtfs-244,Continuous Stops
mdb-906,de-baden-wurttemberg-volz-gtfs-906,Transfers
mdb-906,de-baden-wurttemberg-volz-gtfs-906,Shapes
mdb-906,de-baden-wurttemberg-volz-gtfs-906,Feed Information
mdb-906,de-baden-wurttemberg-volz-gtfs-906,Headsigns
mdb-906,de-baden-wurttemberg-volz-gtfs-906,Wheelchair Accessibility
mdb-906,de-baden-wurttemberg-volz-gtfs-906,Location Types
mdb-923,us-iowa-cyride-gtfs-923,Transfers
mdb-923,us-iowa-cyride-gtfs-923,Fares V1
mdb-923,us-iowa-cyride-gtfs-923,Shapes
mdb-923,us-iowa-cyride-gtfs-923,Feed Information
mdb-923,us-iowa-cyride-gtfs-923,Route Colors
mdb-923,us-iowa-cyride-gtfs-923,Headsigns
mdb-923,us-iowa-cyride-gtfs-923,Wheelchair Accessibility
mdb-923,us-iowa-cyride-gtfs-923,Bikes Allowance
mdb-716,ca-saskatchewan-saskatoon-transit-gtfs-716,Shapes
mdb-716,ca-saskatchewan-saskatoon-transit-gtfs-716,Route Colors
mdb-716,ca-saskatchewan-saskatoon-transit-gtfs-716,Headsigns
mdb-716,ca-saskatchewan-saskatoon-transit-gtfs-716,Wheelchair Accessibility
mdb-716,ca-saskatchewan-saskatoon-transit-gtfs-716,Bikes Allowance
mdb-716,ca-saskatchewan-saskatoon-transit-gtfs-716,Location Types
mdb-1858,ca-ontario-belleville-transit-gtfs-1858,Shapes
mdb-1858,ca-ontario-belleville-transit-gtfs-1858,Feed Information
mdb-1858,ca-ontario-belleville-transit-gtfs-1858,Route Colors
mdb-1858,ca-ontario-belleville-transit-gtfs-1858,Headsigns
mdb-1858,ca-ontario-belleville-transit-gtfs-1858,Wheelchair Accessibility
mdb-1929,gb-unknown-borders-buses-gtfs-1929,Shapes
mdb-1929,gb-unknown-borders-buses-gtfs-1929,Route Colors
mdb-1929,gb-unknown-borders-buses-gtfs-1929,Headsigns
mdb-769,de-baden-wurttemberg-bodo-verkehrsverbund-gtfs-769,Transfers
mdb-769,de-baden-wurttemberg-bodo-verkehrsverbund-gtfs-769,Shapes
mdb-769,de-baden-wurttemberg-bodo-verkehrsverbund-gtfs-769,Feed Information
mdb-769,de-baden-wurttemberg-bodo-verkehrsverbund-gtfs-769,Headsigns
mdb-769,de-baden-wurttemberg-bodo-verkehrsverbund-gtfs-769,Wheelchair Accessibility
mdb-769,de-baden-wurttemberg-bodo-verkehrsverbund-gtfs-769,Location Types
mdb-420,us-massachusetts-marthas-vineyard-transit-authority-gtfs-420,Transfers
mdb-420,us-massachusetts-marthas-vineyard-transit-authority-gtfs-420,Fares V1
mdb-420,us-massachusetts-marthas-vineyard-transit-authority-gtfs-420,Shapes
mdb-420,us-massachusetts-marthas-vineyard-transit-authority-gtfs-420,Feed Information
mdb-420,us-massachusetts-marthas-vineyard-transit-authority-gtfs-420,Route Colors
mdb-420,us-massachusetts-marthas-vineyard-transit-authority-gtfs-420,Headsigns
mdb-420,us-massachusetts-marthas-vineyard-transit-authority-gtfs-420,Wheelchair Accessibility
mdb-420,us-massachusetts-marthas-vineyard-transit-authority-gtfs-420,Location Types
mdb-420,us-massachusetts-marthas-vineyard-transit-authority-gtfs-420,Continuous Stops
mdb-61,us-california-commuteorg-san-mateo-county-shuttles-gtfs-61,Fares V1
mdb-61,us-california-commuteorg-san-mateo-county-shuttles-gtfs-61,Shapes
mdb-61,us-california-commuteorg-san-mateo-county-shuttles-gtfs-61,Feed Information
mdb-61,us-california-commuteorg-san-mateo-county-shuttles-gtfs-61,Route Colors
mdb-61,us-california-commuteorg-san-mateo-county-shuttles-gtfs-61,Headsigns
mdb-61,us-california-commuteorg-san-mateo-county-shuttles-gtfs-61,Wheelchair Accessibility
mdb-61,us-california-commuteorg-san-mateo-county-shuttles-gtfs-61,Location Types
mdb-61,us-california-commuteorg-san-mateo-county-shuttles-gtfs-61,Continuous Stops
mdb-915,us-connecticut-lower-hudson-valley-transit-gtfs-915,Shapes
mdb-915,us-connecticut-lower-hudson-valley-transit-gtfs-915,Headsigns
mdb-915,us-connecticut-lower-hudson-valley-transit-gtfs-915,Wheelchair Accessibility
mdb-915,us-connecticut-lower-hudson-valley-transit-gtfs-915,Location Types
mdb-736,ca-ontario-thunder-bay-transit-gtfs-736,Transfers
mdb-736,ca-ontario-thunder-bay-transit-gtfs-736,Shapes
mdb-736,ca-ontario-thunder-bay-transit-gtfs-736,Feed Information
mdb-736,ca-ontario-thunder-bay-transit-gtfs-736,Route Colors
mdb-736,ca-ontario-thunder-bay-transit-gtfs-736,Headsigns
mdb-736,ca-ontario-thunder-bay-transit-gtfs-736,Wheelchair Accessibility
mdb-580,us-washington-mount-adams-transportation-service-gtfs-580,Fares V1
mdb-580,us-washington-mount-adams-transportation-service-gtfs-580,Shapes
mdb-580,us-washington-mount-adams-transportation-service-gtfs-580,Feed Information
mdb-580,us-washington-mount-adams-transportation-service-gtfs-580,Zone-Based Fares
mdb-580,us-washington-mount-adams-transportation-service-gtfs-580,Route Colors
mdb-580,us-washington-mount-adams-transportation-service-gtfs-580,Headsigns
mdb-580,us-washington-mount-adams-transportation-service-gtfs-580,Wheelchair Accessibility
mdb-580,us-washington-mount-adams-transportation-service-gtfs-580,Text-To-Speech
mdb-580,us-washington-mount-adams-transportation-service-gtfs-580,Location Types
mdb-580,us-washington-mount-adams-transportation-service-gtfs-580,Continuous Stops
mdb-701,ca-british-columbia-bc-transit-squamish-gtfs-701,Shapes
mdb-701,ca-british-columbia-bc-transit-squamish-gtfs-701,Feed Information
mdb-701,ca-british-columbia-bc-transit-squamish-gtfs-701,Route Colors
mdb-701,ca-british-columbia-bc-transit-squamish-gtfs-701,Headsigns
mdb-701,ca-british-columbia-bc-transit-squamish-gtfs-701,Wheelchair Accessibility
mdb-701,ca-british-columbia-bc-transit-squamish-gtfs-701,Bikes Allowance
mdb-701,ca-british-columbia-bc-transit-squamish-gtfs-701,Location Types
mdb-795,es-valencia-emt-valencia-gtfs-795,Shapes
mdb-795,es-valencia-emt-valencia-gtfs-795,Frequencies
mdb-795,es-valencia-emt-valencia-gtfs-795,Route Colors
mdb-795,es-valencia-emt-valencia-gtfs-795,Headsigns
mdb-795,es-valencia-emt-valencia-gtfs-795,Location Types
mdb-208,us-wisconsin-eau-claire-transit-gtfs-208,Transfers
mdb-208,us-wisconsin-eau-claire-transit-gtfs-208,Fares V1
mdb-208,us-wisconsin-eau-claire-transit-gtfs-208,Shapes
mdb-208,us-wisconsin-eau-claire-transit-gtfs-208,Feed Information
mdb-208,us-wisconsin-eau-claire-transit-gtfs-208,Route Colors
mdb-1783,fr-unknown-sncf-gtfs-1783,Feed Information
mdb-1783,fr-unknown-sncf-gtfs-1783,Headsigns
mdb-1783,fr-unknown-sncf-gtfs-1783,Location Types
mdb-283,us-washington-washington-state-ferries-gtfs-283,Fares V1
mdb-283,us-washington-washington-state-ferries-gtfs-283,Shapes
mdb-283,us-washington-washington-state-ferries-gtfs-283,Headsigns
mdb-1026,fr-ile-de-france-ile-de-france-mobilite-gtfs-1026,Pathways (basic)
mdb-1026,fr-ile-de-france-ile-de-france-mobilite-gtfs-1026,Transfers
mdb-1026,fr-ile-de-france-ile-de-france-mobilite-gtfs-1026,Route Colors
mdb-1026,fr-ile-de-france-ile-de-france-mobilite-gtfs-1026,Headsigns
mdb-1026,fr-ile-de-france-ile-de-france-mobilite-gtfs-1026,Wheelchair Accessibility
mdb-1026,fr-ile-de-france-ile-de-france-mobilite-gtfs-1026,Bikes Allowance
mdb-1026,fr-ile-de-france-ile-de-france-mobilite-gtfs-1026,Location Types
mdb-1026,fr-ile-de-france-ile-de-france-mobilite-gtfs-1026,Traversal Time
mdb-1026,fr-ile-de-france-ile-de-france-mobilite-gtfs-1026,Pathways (extra)
mdb-69,us-california-mendocino-transit-authority-gtfs-69,Transfers
mdb-69,us-california-mendocino-transit-authority-gtfs-69,Fares V1
mdb-69,us-california-mendocino-transit-authority-gtfs-69,Shapes
mdb-69,us-california-mendocino-transit-authority-gtfs-69,Feed Information
mdb-69,us-california-mendocino-transit-authority-gtfs-69,Route Colors
mdb-69,us-california-mendocino-transit-authority-gtfs-69,Headsigns
mdb-69,us-california-mendocino-transit-authority-gtfs-69,Wheelchair Accessibility
mdb-69,us-california-mendocino-transit-authority-gtfs-69,Text-To-Speech
mdb-69,us-california-mendocino-transit-authority-gtfs-69,Location Types
mdb-69,us-california-mendocino-transit-authority-gtfs-69,Continuous Stops
mdb-2016,lv-liepaja-liepajas-sabiedriskais-transports-gtfs-2016,Shapes
mdb-2016,lv-liepaja-liepajas-sabiedriskais-transports-gtfs-2016,Route Colors
mdb-2016,lv-liepaja-liepajas-sabiedriskais-transports-gtfs-2016,Headsigns
mdb-473,us-virginia-hampton-roads-transit-hrt-gtfs-473,Fares V1
mdb-473,us-virginia-hampton-roads-transit-hrt-gtfs-473,Shapes
mdb-473,us-virginia-hampton-roads-transit-hrt-gtfs-473,Feed Information
mdb-473,us-virginia-hampton-roads-transit-hrt-gtfs-473,Route Colors
mdb-763,ca-quebec-societe-de-transport-de-levis-gtfs-763,Transfers
mdb-763,ca-quebec-societe-de-transport-de-levis-gtfs-763,Fares V1
mdb-763,ca-quebec-societe-de-transport-de-levis-gtfs-763,Shapes
mdb-763,ca-quebec-societe-de-transport-de-levis-gtfs-763,Feed Information
mdb-763,ca-quebec-societe-de-transport-de-levis-gtfs-763,Route Colors
mdb-763,ca-quebec-societe-de-transport-de-levis-gtfs-763,Headsigns
mdb-763,ca-quebec-societe-de-transport-de-levis-gtfs-763,Wheelchair Accessibility
mdb-650,au-queensland-translink-magnetic-island-gtfs-650,Shapes
mdb-650,au-queensland-translink-magnetic-island-gtfs-650,Feed Information
mdb-650,au-queensland-translink-magnetic-island-gtfs-650,Route Colors
mdb-650,au-queensland-translink-magnetic-island-gtfs-650,Headsigns
mdb-650,au-queensland-translink-magnetic-island-gtfs-650,Location Types
mdb-1254,us-oregon-astoria-riverfront-trolley-gtfs-1254,Fares V1
mdb-1254,us-oregon-astoria-riverfront-trolley-gtfs-1254,Shapes
mdb-1254,us-oregon-astoria-riverfront-trolley-gtfs-1254,Feed Information
mdb-1254,us-oregon-astoria-riverfront-trolley-gtfs-1254,Wheelchair Accessibility
mdb-1254,us-oregon-astoria-riverfront-trolley-gtfs-1254,Location Types
mdb-1254,us-oregon-astoria-riverfront-trolley-gtfs-1254,Continuous Stops
mdb-1949,gb-reading-reading-buses-gtfs-1949,Shapes
mdb-1949,gb-reading-reading-buses-gtfs-1949,Route Colors
mdb-1949,gb-reading-reading-buses-gtfs-1949,Headsigns
mdb-1888,fr-nouvelle-aquitaine-buss-gtfs-1888,Shapes
mdb-1888,fr-nouvelle-aquitaine-buss-gtfs-1888,Route Colors
mdb-1888,fr-nouvelle-aquitaine-buss-gtfs-1888,Headsigns
mdb-1888,fr-nouvelle-aquitaine-buss-gtfs-1888,Wheelchair Accessibility
mdb-1888,fr-nouvelle-aquitaine-buss-gtfs-1888,Location Types
mdb-784,de-unknown-rursee-schifffahrt-kg-gtfs-784,Transfers
mdb-784,de-unknown-rursee-schifffahrt-kg-gtfs-784,Shapes
mdb-784,de-unknown-rursee-schifffahrt-kg-gtfs-784,Frequencies
mdb-784,de-unknown-rursee-schifffahrt-kg-gtfs-784,Feed Information
mdb-784,de-unknown-rursee-schifffahrt-kg-gtfs-784,Levels
mdb-784,de-unknown-rursee-schifffahrt-kg-gtfs-784,Route Colors
mdb-784,de-unknown-rursee-schifffahrt-kg-gtfs-784,Headsigns
mdb-784,de-unknown-rursee-schifffahrt-kg-gtfs-784,Wheelchair Accessibility
mdb-784,de-unknown-rursee-schifffahrt-kg-gtfs-784,Bikes Allowance
mdb-784,de-unknown-rursee-schifffahrt-kg-gtfs-784,Location Types
mdb-194,us-iowa-marshalltown-municipal-transit-gtfs-194,Shapes
mdb-194,us-iowa-marshalltown-municipal-transit-gtfs-194,Route Colors
mdb-194,us-iowa-marshalltown-municipal-transit-gtfs-194,Headsigns
mdb-194,us-iowa-marshalltown-municipal-transit-gtfs-194,Wheelchair Accessibility
mdb-194,us-iowa-marshalltown-municipal-transit-gtfs-194,Feed Information
mdb-194,us-iowa-marshalltown-municipal-transit-gtfs-194,Continuous Stops
mdb-194,us-iowa-marshalltown-municipal-transit-gtfs-194,Fares V1
mdb-194,us-iowa-marshalltown-municipal-transit-gtfs-194,Transfers
mdb-194,us-iowa-marshalltown-municipal-transit-gtfs-194,Location Types
mdb-772,de-baden-wurttemberg-ova-aalen-gtfs-772,Transfers
mdb-772,de-baden-wurttemberg-ova-aalen-gtfs-772,Shapes
mdb-772,de-baden-wurttemberg-ova-aalen-gtfs-772,Feed Information
mdb-772,de-baden-wurttemberg-ova-aalen-gtfs-772,Headsigns
mdb-772,de-baden-wurttemberg-ova-aalen-gtfs-772,Wheelchair Accessibility
